@RELATION tweet

@ATTRIBUTE user {true,false}
@ATTRIBUTE word {true,false}
@ATTRIBUTE hashtag {true,false}
@ATTRIBUTE smiley {true,false}
@ATTRIBUTE argoInternet {true,false}
@ATTRIBUTE ponctuation {absent, regulier, surnombre}
@ATTRIBUTE retweet {true,false}
@ATTRIBUTE nbRetweet NUMERIC
@ATTRIBUTE longeur NUMERIC
@ATTRIBUTE categorie {Drole, Contrepetrie, PasDrole, Autoderision}
@ATTRIBUTE tweetDrole {true,false}

@DATA
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,regulier,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,regulier,false,0,134,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,true,false,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,true,false,false,true,regulier,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,true,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,true,false,false,true,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,true,false,false,true,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,true,false,false,true,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,2,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,133,Drole,true
false,false,false,false,false,surnombre,false,2,136,Drole,true
false,false,false,false,false,surnombre,false,0,135,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,regulier,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,true,false,false,true,absent,false,1,135,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,130,Drole,true
false,false,false,false,false,absent,false,0,130,Drole,true
false,false,false,false,false,absent,false,0,129,Drole,true
false,false,false,false,false,absent,false,0,130,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,0,128,Drole,true
false,false,false,false,false,absent,false,0,128,Drole,true
false,false,false,false,false,absent,false,0,56,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,surnombre,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,88,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,106,Drole,true
false,false,false,false,false,absent,false,1,77,Drole,true
false,false,false,false,false,absent,false,0,87,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,0,135,Drole,true
false,false,false,false,false,absent,false,0,54,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,96,Drole,true
false,false,false,false,false,absent,false,0,78,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,surnombre,false,1,121,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,76,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,regulier,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,surnombre,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,86,Drole,true
false,false,false,false,false,absent,false,0,104,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,98,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,regulier,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,78,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,true,false,false,true,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,regulier,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,125,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,surnombre,false,0,138,Drole,true
false,false,false,false,false,absent,false,0,138,Drole,true
false,false,false,false,false,absent,false,2,64,Drole,true
false,false,false,false,false,absent,false,0,74,Drole,true
false,false,false,false,false,absent,false,0,87,Drole,true
false,false,false,false,false,absent,false,0,76,Drole,true
false,false,false,false,false,absent,false,0,79,Drole,true
false,false,false,false,false,absent,false,0,73,Drole,true
false,false,false,false,false,absent,false,0,88,Drole,true
false,false,false,false,false,absent,false,0,68,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,36,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,59,Drole,true
false,false,false,false,false,absent,false,0,68,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,36,Drole,true
false,false,false,false,false,absent,false,0,64,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,37,Drole,true
false,false,false,false,false,absent,false,0,36,Drole,true
false,false,false,false,false,absent,false,0,57,Drole,true
false,false,false,true,false,absent,false,0,125,Drole,true
false,false,false,false,false,surnombre,false,0,7,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,107,Drole,true
true,false,false,false,false,absent,false,0,71,Drole,true
true,false,false,false,false,absent,false,1,76,Drole,true
true,false,false,false,false,absent,false,0,97,Drole,true
true,false,false,false,false,absent,false,0,84,Drole,true
true,false,false,false,false,absent,false,0,106,Drole,true
true,false,false,false,false,absent,true,11,140,Drole,true
true,false,false,false,false,absent,true,1,90,Drole,true
true,false,false,false,false,absent,true,1,140,Drole,true
true,true,false,false,true,absent,true,2,105,Drole,true
true,false,false,false,false,absent,false,0,58,Drole,true
true,false,false,false,false,absent,false,5,135,Drole,true
true,true,false,false,true,absent,false,5,41,Drole,true
true,false,false,false,false,absent,false,4,140,Drole,true
true,false,false,false,false,surnombre,false,0,72,Drole,true
true,false,false,false,false,surnombre,false,2,54,Drole,true
true,false,false,false,false,regulier,false,6,140,Drole,true
true,false,false,false,false,absent,false,0,94,Drole,true
true,false,false,false,false,absent,false,0,140,Drole,true
true,false,false,false,false,absent,false,0,21,Drole,true
true,false,false,false,false,absent,false,0,82,Drole,true
true,false,false,false,false,absent,false,0,115,Drole,true
true,false,false,false,false,absent,false,1,64,Drole,true
true,false,false,false,false,absent,false,1,119,Drole,true
true,false,false,false,false,absent,false,1,139,Drole,true
true,false,false,false,false,absent,false,1,124,Drole,true
true,false,false,false,false,absent,false,0,49,Drole,true
true,false,false,false,false,absent,false,0,52,Drole,true
true,false,false,false,false,absent,false,1,70,Drole,true
true,false,false,false,false,surnombre,false,1,80,Drole,true
true,false,false,false,false,absent,false,1,102,Drole,true
true,false,false,false,false,absent,false,0,123,Drole,true
true,false,false,false,false,absent,false,4,81,Drole,true
true,false,false,false,false,absent,false,0,68,Drole,true
true,false,false,false,false,absent,false,0,65,Drole,true
true,false,false,false,false,absent,false,2,92,Drole,true
true,false,false,false,false,absent,false,4,69,Drole,true
true,false,false,false,false,absent,false,0,91,Drole,true
true,false,false,false,false,absent,false,0,62,Drole,true
true,false,false,false,false,absent,false,0,60,Drole,true
true,false,false,false,false,absent,false,0,64,Drole,true
true,false,false,false,false,absent,false,0,84,Drole,true
true,false,false,false,false,absent,false,0,80,Drole,true
true,false,false,false,false,absent,false,1,88,Drole,true
true,false,false,false,false,absent,false,0,74,Drole,true
true,false,false,false,false,absent,false,0,75,Drole,true
true,false,false,false,false,absent,false,2,104,Drole,true
true,false,false,false,false,absent,false,0,135,Drole,true
true,false,false,false,false,absent,false,0,100,Drole,true
true,false,false,false,false,absent,false,0,97,Drole,true
true,false,false,false,false,absent,false,0,62,Drole,true
true,false,false,false,false,absent,false,3,110,Drole,true
true,false,false,false,false,regulier,false,1,69,Drole,true
true,false,false,false,false,absent,false,0,77,Drole,true
true,false,false,false,false,absent,false,0,125,Drole,true
true,false,false,false,false,absent,false,0,63,Drole,true
true,false,false,false,false,absent,false,0,18,Drole,true
true,false,false,false,false,surnombre,false,1,133,Drole,true
true,false,false,false,false,absent,false,1,79,Drole,true
true,false,false,false,false,regulier,false,0,86,Drole,true
true,false,false,false,false,surnombre,false,0,75,Drole,true
true,false,false,false,false,absent,false,0,59,Drole,true
true,false,false,false,false,absent,false,0,72,Drole,true
true,false,false,false,false,absent,false,0,95,Drole,true
true,false,false,false,false,absent,false,0,94,Drole,true
true,false,false,false,false,absent,false,0,95,Drole,true
true,false,false,false,false,surnombre,false,1,77,Drole,true
true,false,false,false,false,absent,false,0,106,Drole,true
true,false,false,false,false,surnombre,false,1,101,Drole,true
true,false,false,false,false,absent,false,1,44,Drole,true
true,false,false,false,false,absent,false,2,97,Drole,true
true,false,false,false,false,absent,false,2,74,Drole,true
true,false,false,false,false,absent,false,1,72,Drole,true
true,false,false,false,false,absent,false,1,89,Drole,true
true,false,false,false,false,absent,false,1,105,Drole,true
true,false,false,false,false,absent,false,1,45,Drole,true
true,false,false,false,false,absent,false,1,46,Drole,true
true,false,false,false,false,absent,false,1,61,Drole,true
true,false,false,false,false,absent,false,1,72,Drole,true
true,false,false,false,false,absent,false,5,49,Drole,true
false,true,false,false,true,surnombre,false,0,39,Drole,true
false,true,false,false,true,surnombre,false,0,53,Drole,true
false,false,false,false,false,absent,false,1,136,Drole,true
false,false,false,false,false,surnombre,false,1,133,Drole,true
false,false,false,false,false,absent,false,6,139,Drole,true
false,false,false,false,false,surnombre,false,2,139,Drole,true
false,false,false,false,false,absent,false,4,138,Drole,true
false,false,false,false,false,absent,false,1,137,Drole,true
false,false,false,false,false,absent,false,1,137,Drole,true
false,true,false,false,true,surnombre,false,0,33,Drole,true
false,false,false,false,false,absent,false,2,135,Drole,true
false,false,false,false,false,absent,false,3,134,Drole,true
false,false,false,false,false,absent,false,12,126,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,true,false,false,true,surnombre,false,2,41,Drole,true
false,true,false,false,true,surnombre,false,1,50,Drole,true
false,false,false,false,false,surnombre,false,3,69,Drole,true
false,false,false,false,false,absent,false,1,140,Drole,true
false,false,false,false,false,surnombre,false,1,64,Drole,true
false,false,false,false,false,absent,false,1,139,Drole,true
false,false,false,false,false,absent,false,1,131,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,absent,false,1,139,Drole,true
false,false,false,false,false,surnombre,false,1,135,Drole,true
false,false,false,false,false,absent,false,1,138,Drole,true
false,false,false,false,false,surnombre,false,1,42,Drole,true
false,true,false,false,true,surnombre,false,2,29,Drole,true
false,true,false,false,true,surnombre,false,2,56,Drole,true
false,true,false,false,true,surnombre,false,2,29,Drole,true
false,true,false,false,true,surnombre,false,1,31,Drole,true
false,true,false,true,true,surnombre,false,0,44,Drole,true
false,true,false,false,true,surnombre,false,0,94,Drole,true
false,true,false,false,true,surnombre,false,0,80,Drole,true
false,true,false,false,true,surnombre,false,1,31,Drole,true
false,true,false,false,true,surnombre,false,1,31,Drole,true
false,false,false,false,false,surnombre,false,0,63,Drole,true
false,false,false,false,false,absent,false,0,55,Drole,true
false,false,false,false,false,absent,false,0,25,Drole,true
false,false,false,false,false,absent,false,0,25,Drole,true
false,true,false,false,true,surnombre,false,1,46,Drole,true
false,true,false,false,true,surnombre,false,1,30,Drole,true
false,false,false,false,false,surnombre,false,2,46,Drole,true
false,true,false,false,true,surnombre,false,3,33,Drole,true
false,false,false,false,false,absent,false,2,138,Drole,true
false,true,false,false,true,surnombre,false,0,30,Drole,true
false,true,false,true,true,surnombre,false,0,64,Drole,true
false,true,false,false,true,surnombre,false,0,30,Drole,true
false,false,false,false,false,surnombre,false,0,42,Drole,true
false,true,false,false,true,surnombre,false,1,32,Drole,true
false,true,false,false,true,surnombre,false,2,32,Drole,true
false,true,false,false,true,surnombre,false,1,29,Drole,true
false,true,false,false,true,surnombre,false,0,61,Drole,true
false,true,false,false,true,surnombre,false,0,31,Drole,true
false,false,false,false,false,surnombre,false,0,57,Drole,true
false,true,false,false,true,surnombre,false,0,46,Drole,true
false,true,false,false,true,surnombre,false,0,33,Drole,true
false,false,false,false,false,surnombre,false,0,66,Drole,true
false,true,false,false,true,surnombre,false,0,29,Drole,true
false,false,false,false,false,surnombre,false,0,47,Drole,true
false,false,false,false,false,absent,false,1,50,Drole,true
false,true,false,false,true,surnombre,false,0,30,Drole,true
false,true,false,false,true,surnombre,false,0,31,Drole,true
false,true,false,false,true,surnombre,false,0,31,Drole,true
false,true,false,false,true,surnombre,false,0,34,Drole,true
false,false,false,false,false,surnombre,false,0,59,Drole,true
false,true,false,false,true,surnombre,false,0,60,Drole,true
