@relation tweet-weka.filters.unsupervised.attribute.Remove-R10

@attribute user {true,false}
@attribute word {true,false}
@attribute hashtag {true,false}
@attribute smiley {true,false}
@attribute argoInternet {true,false}
@attribute ponctuation {absent,regulier,surnombre}
@attribute retweet {true,false}
@attribute nbRetweet numeric
@attribute longeur numeric
@attribute tweetDrole {true,false}

@data
false,false,false,false,false,regulier,false,15,131,false
false,false,false,false,false,regulier,false,10,118,false
false,false,false,false,false,regulier,false,12,96,false
false,false,false,false,false,surnombre,false,13,112,false
false,false,false,false,false,regulier,false,11,121,false
false,false,false,false,false,absent,false,11,136,false
false,false,false,false,false,absent,false,10,128,false
false,false,false,false,false,absent,false,9,124,false
false,false,false,false,false,absent,false,9,122,false
false,false,false,false,false,surnombre,false,9,82,false
false,false,false,false,false,absent,false,6,93,false
false,false,false,false,false,absent,false,6,117,false
false,false,false,false,false,surnombre,false,6,123,false
false,false,false,false,false,absent,false,8,121,false
false,false,false,false,false,absent,false,7,119,false
false,false,false,false,false,absent,false,7,85,false
false,false,false,false,false,surnombre,false,7,120,false
false,false,false,false,false,surnombre,false,7,116,false
false,true,false,false,true,regulier,false,8,129,false
false,false,false,false,false,absent,false,0,69,false
false,false,false,false,false,surnombre,true,2,99,false
false,false,false,false,false,surnombre,true,2,140,false
false,false,false,true,false,surnombre,true,2,131,false
false,false,false,false,false,absent,true,8,140,false
false,false,false,false,false,surnombre,true,2,78,false
false,false,false,false,false,surnombre,true,2,50,false
false,false,false,false,false,absent,true,4,140,false
false,false,false,false,false,absent,false,0,62,false
false,false,false,false,false,absent,false,0,91,false
false,false,false,false,false,absent,false,6,126,false
false,false,false,false,false,absent,true,5,140,false
false,false,false,false,false,absent,false,4,74,false
false,false,false,false,false,surnombre,true,6,121,false
false,false,false,false,false,absent,true,17,140,false
false,false,false,false,false,surnombre,true,5,140,false
false,false,false,false,false,regulier,true,2,118,false
false,false,false,false,false,absent,false,4,67,false
false,false,false,false,false,absent,false,2,113,false
false,false,false,false,false,absent,true,145,115,false
false,false,false,false,false,surnombre,true,1,110,false
false,false,false,false,false,absent,true,8,86,false
false,false,false,false,false,surnombre,true,16,74,false
false,false,false,false,false,surnombre,true,10,121,false
false,false,false,false,false,surnombre,false,4,92,false
false,false,false,false,false,surnombre,false,12,78,false
false,false,false,false,false,surnombre,true,2,52,false
false,false,false,false,false,absent,false,20,76,false
false,false,false,false,false,absent,true,11,133,false
false,false,false,false,false,absent,true,1,38,false
false,false,false,false,false,surnombre,false,4,57,false
false,false,false,false,false,absent,false,2,80,false
false,false,false,false,false,surnombre,true,140,125,false
false,false,false,false,false,absent,true,15,89,false
false,false,false,false,false,absent,false,1,83,false
false,false,false,true,false,absent,true,2,140,false
false,false,false,false,false,absent,true,2,140,false
false,false,false,false,false,absent,true,1,69,false
false,false,false,false,false,surnombre,false,3,67,false
false,false,false,false,false,surnombre,false,0,24,false
false,false,false,false,false,absent,true,9,140,false
false,false,false,false,false,surnombre,true,2,73,false
false,false,false,false,false,absent,true,18,140,false
false,false,false,false,false,absent,true,3,64,false
false,false,false,true,false,absent,true,78,78,false
false,false,false,false,false,absent,true,17,76,false
false,false,false,false,false,surnombre,false,2,19,false
false,false,false,false,false,surnombre,true,1,127,false
false,false,false,false,false,surnombre,false,4,51,false
false,false,false,false,false,surnombre,true,8,63,false
false,false,false,true,false,surnombre,true,419,106,false
false,false,false,false,false,surnombre,true,24,140,false
false,false,false,false,false,absent,false,2,65,false
false,false,false,false,false,absent,false,0,71,false
false,false,false,false,false,absent,true,307,140,false
false,false,false,false,false,surnombre,true,8,98,false
false,false,false,false,false,surnombre,true,16,141,false
false,false,false,false,false,regulier,true,1,109,false
false,false,false,false,false,surnombre,false,0,71,false
false,false,false,false,false,absent,false,0,45,false
false,false,false,false,false,absent,false,0,61,false
false,true,false,false,true,surnombre,false,1,66,false
false,false,false,false,false,regulier,true,1,74,false
false,false,false,false,false,regulier,false,4,60,false
false,false,false,false,false,absent,false,3,74,false
false,false,false,false,false,surnombre,true,2,140,false
false,false,false,false,false,absent,true,129,111,false
false,false,false,false,false,surnombre,true,4,140,false
false,false,false,false,false,absent,true,1,95,false
false,false,false,false,false,absent,false,1,35,false
false,false,false,false,false,absent,false,9,63,false
false,false,false,false,false,absent,false,11,81,false
false,false,false,false,false,absent,false,1,38,false
false,false,false,false,false,regulier,true,348,140,false
false,false,false,false,false,absent,true,6,133,false
false,false,false,false,false,absent,true,32,129,false
false,false,false,false,false,regulier,false,1,133,false
false,false,false,false,false,absent,false,4,68,false
false,false,false,false,false,absent,false,8,101,false
false,false,false,false,false,absent,true,2,125,false
false,false,false,false,false,absent,false,26,114,false
false,false,false,false,false,absent,false,1,72,false
false,false,false,false,false,surnombre,true,9,97,false
false,false,false,false,false,absent,false,0,86,false
false,false,false,false,false,absent,false,1,57,false
false,false,false,false,false,surnombre,false,3,86,false
false,false,false,false,false,absent,false,4,68,false
false,false,false,false,false,absent,false,0,85,false
false,false,false,false,false,surnombre,true,2,50,false
false,false,false,false,false,surnombre,false,0,72,false
false,false,false,false,false,regulier,true,2,110,false
false,false,false,false,false,surnombre,false,4,139,false
false,false,false,false,false,surnombre,false,1,111,false
false,false,false,false,false,absent,true,11,112,false
false,false,false,false,false,surnombre,true,24,140,false
false,false,false,false,false,surnombre,true,4,140,false
false,false,false,false,false,absent,true,6,97,false
false,false,false,false,false,absent,true,6,96,false
false,false,false,false,false,absent,true,7,105,false
false,false,false,false,false,absent,true,5,62,false
false,false,false,false,false,absent,true,6,89,false
false,false,false,false,false,absent,true,3,73,false
false,false,false,false,false,regulier,false,10,65,false
false,false,false,false,false,absent,true,6,140,false
false,false,false,true,false,surnombre,true,2,68,false
false,false,false,false,false,surnombre,true,12,140,false
false,false,false,false,false,absent,false,1,131,false
false,false,false,false,false,absent,true,3,99,false
false,false,false,false,false,regulier,true,4,131,false
false,false,false,false,false,surnombre,true,2,105,false
false,false,false,false,false,regulier,false,1,37,false
false,false,false,false,false,surnombre,false,3,120,false
false,false,false,false,false,surnombre,false,0,85,false
false,false,false,false,false,absent,false,1,76,false
false,false,false,false,false,absent,false,1,57,false
false,false,false,false,false,surnombre,false,1,54,false
false,false,false,false,false,absent,false,171,136,false
false,false,false,false,false,regulier,false,3,132,false
false,false,false,false,false,regulier,false,4,85,false
false,false,false,false,false,surnombre,false,0,69,false
false,false,false,false,false,absent,false,1,119,false
false,false,false,false,false,absent,false,0,56,false
false,false,false,false,false,absent,false,0,60,false
false,false,false,false,false,surnombre,false,0,85,false
false,false,false,false,false,surnombre,false,3,128,false
false,false,false,false,false,absent,false,1,58,false
false,false,false,false,false,absent,false,2,74,false
false,false,false,false,false,absent,false,2,117,false
false,false,false,false,false,surnombre,false,3,72,false
false,false,false,false,false,surnombre,false,5,115,false
false,false,false,false,false,surnombre,true,1,70,false
false,false,false,false,false,absent,true,1,71,false
false,false,false,false,false,surnombre,true,1,63,false
false,false,false,false,false,surnombre,true,1,104,false
false,false,false,false,false,surnombre,true,1,82,false
false,false,false,false,false,absent,false,8,83,false
false,false,false,false,false,absent,true,1,114,false
false,false,false,false,false,surnombre,true,2,47,false
false,false,false,false,false,surnombre,true,3,134,false
false,false,false,false,false,absent,false,1,52,false
false,false,false,false,false,surnombre,false,1,73,false
false,false,false,false,false,absent,true,1,98,false
false,false,false,false,false,absent,false,1,48,false
false,false,false,false,false,absent,true,1,109,false
false,false,false,false,false,surnombre,false,9,82,false
false,false,false,true,false,absent,true,4,79,false
false,false,false,false,false,absent,false,8,58,false
false,false,false,false,false,surnombre,false,1,56,false
false,false,false,false,false,absent,false,2,56,false
false,false,false,false,false,absent,false,0,21,false
false,false,false,false,false,absent,false,1,42,false
false,false,false,false,false,regulier,true,25,131,false
false,false,false,false,false,surnombre,false,0,27,false
false,false,false,false,false,regulier,false,4,104,false
false,false,false,false,false,absent,false,1,52,false
false,false,false,false,false,absent,false,6,69,false
false,false,false,false,false,absent,false,5,62,false
false,false,false,false,false,absent,false,3,64,false
false,false,false,false,false,absent,false,7,139,false
false,false,false,false,false,surnombre,false,4,38,false
false,false,false,false,false,surnombre,false,4,72,false
false,false,false,false,false,surnombre,false,1,73,false
false,false,false,false,false,regulier,false,2,39,false
false,false,false,false,false,absent,false,2,67,false
false,false,false,false,false,regulier,true,2,139,false
false,false,false,false,false,absent,false,0,70,false
false,false,false,false,false,surnombre,true,1,110,false
false,false,false,false,false,absent,false,1,71,false
false,false,false,false,false,absent,false,1,105,false
false,false,false,false,false,surnombre,true,1,70,false
false,false,false,false,false,absent,false,0,31,false
false,false,false,false,false,surnombre,false,6,56,false
false,false,false,false,false,surnombre,false,2,95,false
false,false,false,false,false,surnombre,false,1,58,false
false,false,false,false,false,surnombre,false,1,59,false
false,false,false,false,false,surnombre,false,1,44,false
false,false,false,false,false,surnombre,false,0,55,false
false,false,false,false,false,surnombre,true,2,92,false
